facility_id,hcahps_measure_id,hcahps_question,patient_survey_star_rating,patient_survey_star_rating_footnote,hcahps_linear_mean_value,number_of_completed_surveys,number_of_completed_surveys_footnote,survey_response_rate_percent,start_date,end_date
440058,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,434,,18,2024-10-01,2025-09-30
440058,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,434,,18,2024-10-01,2025-09-30
440058,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,87,434,,18,2024-10-01,2025-09-30
440058,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,434,,18,2024-10-01,2025-09-30
440058,H_STAR_RATING,Summary star rating,3,,,434,,18,2024-10-01,2025-09-30
440059,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,627,,20,2024-10-01,2025-09-30
440059,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,627,,20,2024-10-01,2025-09-30
440059,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,88,627,,20,2024-10-01,2025-09-30
440059,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,627,,20,2024-10-01,2025-09-30
440059,H_STAR_RATING,Summary star rating,3,,,627,,20,2024-10-01,2025-09-30
440060,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,96,103,,29,2024-10-01,2025-09-30
440060,H_COMP_1_STAR_RATING,Nurse communication - star rating,5,,,103,,29,2024-10-01,2025-09-30
440060,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,93,103,,29,2024-10-01,2025-09-30
440060,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,5,,,103,,29,2024-10-01,2025-09-30
440060,H_STAR_RATING,Summary star rating,5,,,103,,29,2024-10-01,2025-09-30
440061,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,93,140,,18,2024-10-01,2025-09-30
440061,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,140,,18,2024-10-01,2025-09-30
440061,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,90,140,,18,2024-10-01,2025-09-30
440061,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,140,,18,2024-10-01,2025-09-30
440061,H_STAR_RATING,Summary star rating,4,,,140,,18,2024-10-01,2025-09-30
440063,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,89,1356,,19,2024-10-01,2025-09-30
440063,H_COMP_1_STAR_RATING,Nurse communication - star rating,2,,,1356,,19,2024-10-01,2025-09-30
440063,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,81,1356,,19,2024-10-01,2025-09-30
440063,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,2,,,1356,,19,2024-10-01,2025-09-30
440063,H_STAR_RATING,Summary star rating,2,,,1356,,19,2024-10-01,2025-09-30
440065,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,595,,21,2024-10-01,2025-09-30
440065,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,595,,21,2024-10-01,2025-09-30
440065,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,88,595,,21,2024-10-01,2025-09-30
440065,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,595,,21,2024-10-01,2025-09-30
440065,H_STAR_RATING,Summary star rating,4,,,595,,21,2024-10-01,2025-09-30
440068,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,90,347,,18,2024-10-01,2025-09-30
440068,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,347,,18,2024-10-01,2025-09-30
440068,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,85,347,,18,2024-10-01,2025-09-30
440068,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,2,,,347,,18,2024-10-01,2025-09-30
440068,H_STAR_RATING,Summary star rating,3,,,347,,18,2024-10-01,2025-09-30
440072,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,93,321,,19,2024-10-01,2025-09-30
440072,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,321,,19,2024-10-01,2025-09-30
440072,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,88,321,,19,2024-10-01,2025-09-30
440072,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,321,,19,2024-10-01,2025-09-30
440072,H_STAR_RATING,Summary star rating,4,,,321,,19,2024-10-01,2025-09-30
440073,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,94,448,,20,2024-10-01,2025-09-30
440073,H_COMP_1_STAR_RATING,Nurse communication - star rating,5,,,448,,20,2024-10-01,2025-09-30
440073,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,91,448,,20,2024-10-01,2025-09-30
440073,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,448,,20,2024-10-01,2025-09-30
440073,H_STAR_RATING,Summary star rating,4,,,448,,20,2024-10-01,2025-09-30
440081,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,93,635,,20,2024-10-01,2025-09-30
440081,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,635,,20,2024-10-01,2025-09-30
440081,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,89,635,,20,2024-10-01,2025-09-30
440081,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,635,,20,2024-10-01,2025-09-30
440081,H_STAR_RATING,Summary star rating,4,,,635,,20,2024-10-01,2025-09-30
440082,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,91,448,,18,2024-10-01,2025-09-30
440082,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,448,,18,2024-10-01,2025-09-30
440082,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,89,448,,18,2024-10-01,2025-09-30
440082,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,448,,18,2024-10-01,2025-09-30
440082,H_STAR_RATING,Summary star rating,3,,,448,,18,2024-10-01,2025-09-30
440084,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,279,,18,2024-10-01,2025-09-30
440084,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,279,,18,2024-10-01,2025-09-30
440084,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,87,279,,18,2024-10-01,2025-09-30
440084,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,279,,18,2024-10-01,2025-09-30
440084,H_STAR_RATING,Summary star rating,3,,,279,,18,2024-10-01,2025-09-30
440091,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,93,606,,22,2024-10-01,2025-09-30
440091,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,606,,22,2024-10-01,2025-09-30
440091,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,91,606,,22,2024-10-01,2025-09-30
440091,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,606,,22,2024-10-01,2025-09-30
440091,H_STAR_RATING,Summary star rating,4,,,606,,22,2024-10-01,2025-09-30
440102,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,91,115,,16,2024-10-01,2025-09-30
440102,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,115,,16,2024-10-01,2025-09-30
440102,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,86,115,,16,2024-10-01,2025-09-30
440102,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,115,,16,2024-10-01,2025-09-30
440102,H_STAR_RATING,Summary star rating,3,,,115,,16,2024-10-01,2025-09-30
440104,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,90,800,,19,2024-10-01,2025-09-30
440104,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,800,,19,2024-10-01,2025-09-30
440104,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,86,800,,19,2024-10-01,2025-09-30
440104,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,800,,19,2024-10-01,2025-09-30
440104,H_STAR_RATING,Summary star rating,3,,,800,,19,2024-10-01,2025-09-30
440109,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,93,193,,21,2024-10-01,2025-09-30
440109,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,193,,21,2024-10-01,2025-09-30
440109,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,88,193,,21,2024-10-01,2025-09-30
440109,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,193,,21,2024-10-01,2025-09-30
440109,H_STAR_RATING,Summary star rating,4,,,193,,21,2024-10-01,2025-09-30
440110,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,413,,29,2024-10-01,2025-09-30
440110,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,413,,29,2024-10-01,2025-09-30
440110,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,86,413,,29,2024-10-01,2025-09-30
440110,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,413,,29,2024-10-01,2025-09-30
440110,H_STAR_RATING,Summary star rating,3,,,413,,29,2024-10-01,2025-09-30
440111,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,93,123,,6,2024-10-01,2025-09-30
440111,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,123,,6,2024-10-01,2025-09-30
440111,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,88,123,,6,2024-10-01,2025-09-30
440111,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,123,,6,2024-10-01,2025-09-30
440111,H_STAR_RATING,Summary star rating,3,,,123,,6,2024-10-01,2025-09-30
440120,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,90,1762,,21,2024-10-01,2025-09-30
440120,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,1762,,21,2024-10-01,2025-09-30
440120,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,86,1762,,21,2024-10-01,2025-09-30
440120,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,1762,,21,2024-10-01,2025-09-30
440120,H_STAR_RATING,Summary star rating,3,,,1762,,21,2024-10-01,2025-09-30
440125,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,91,1219,,22,2024-10-01,2025-09-30
440125,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,1219,,22,2024-10-01,2025-09-30
440125,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,86,1219,,22,2024-10-01,2025-09-30
440125,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,1219,,22,2024-10-01,2025-09-30
440125,H_STAR_RATING,Summary star rating,3,,,1219,,22,2024-10-01,2025-09-30
440130,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,93,321,,17,2024-10-01,2025-09-30
440130,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,321,,17,2024-10-01,2025-09-30
440130,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,90,321,,17,2024-10-01,2025-09-30
440130,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,321,,17,2024-10-01,2025-09-30
440130,H_STAR_RATING,Summary star rating,4,,,321,,17,2024-10-01,2025-09-30
440131,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,95,171,,16,2024-10-01,2025-09-30
440131,H_COMP_1_STAR_RATING,Nurse communication - star rating,5,,,171,,16,2024-10-01,2025-09-30
440131,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,90,171,,16,2024-10-01,2025-09-30
440131,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,171,,16,2024-10-01,2025-09-30
440131,H_STAR_RATING,Summary star rating,4,,,171,,16,2024-10-01,2025-09-30
440132,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,289,,31,2024-10-01,2025-09-30
440132,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,289,,31,2024-10-01,2025-09-30
440132,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,89,289,,31,2024-10-01,2025-09-30
440132,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,289,,31,2024-10-01,2025-09-30
440132,H_STAR_RATING,Summary star rating,4,,,289,,31,2024-10-01,2025-09-30
440137,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,91,245,,19,2024-10-01,2025-09-30
440137,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,245,,19,2024-10-01,2025-09-30
440137,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,86,245,,19,2024-10-01,2025-09-30
440137,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,245,,19,2024-10-01,2025-09-30
440137,H_STAR_RATING,Summary star rating,3,,,245,,19,2024-10-01,2025-09-30
44013F,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,90,561,,27,2024-10-01,2025-09-30
44013F,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,561,,27,2024-10-01,2025-09-30
44013F,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,87,561,,27,2024-10-01,2025-09-30
44013F,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,561,,27,2024-10-01,2025-09-30
44013F,H_STAR_RATING,Summary star rating,3,,,561,,27,2024-10-01,2025-09-30
440144,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,512,,18,2024-10-01,2025-09-30
440144,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,512,,18,2024-10-01,2025-09-30
440144,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,86,512,,18,2024-10-01,2025-09-30
440144,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,512,,18,2024-10-01,2025-09-30
440144,H_STAR_RATING,Summary star rating,3,,,512,,18,2024-10-01,2025-09-30
440148,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,59,6,18,2024-10-01,2025-09-30
440148,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,59,6,18,2024-10-01,2025-09-30
440148,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,59,6,18,2024-10-01,2025-09-30
440148,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,59,6,18,2024-10-01,2025-09-30
440148,H_STAR_RATING,Summary star rating,,15,,59,6,18,2024-10-01,2025-09-30
440150,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,90,736,,21,2024-10-01,2025-09-30
440150,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,736,,21,2024-10-01,2025-09-30
440150,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,86,736,,21,2024-10-01,2025-09-30
440150,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,736,,21,2024-10-01,2025-09-30
440150,H_STAR_RATING,Summary star rating,3,,,736,,21,2024-10-01,2025-09-30
440151,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,350,,17,2024-10-01,2025-09-30
440151,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,350,,17,2024-10-01,2025-09-30
440151,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,88,350,,17,2024-10-01,2025-09-30
440151,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,350,,17,2024-10-01,2025-09-30
440151,H_STAR_RATING,Summary star rating,3,,,350,,17,2024-10-01,2025-09-30
440152,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,88,1209,,17,2024-10-01,2025-09-30
440152,H_COMP_1_STAR_RATING,Nurse communication - star rating,2,,,1209,,17,2024-10-01,2025-09-30
440152,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,86,1209,,17,2024-10-01,2025-09-30
440152,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,1209,,17,2024-10-01,2025-09-30
440152,H_STAR_RATING,Summary star rating,2,,,1209,,17,2024-10-01,2025-09-30
440153,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,91,238,,13,2024-10-01,2025-09-30
440153,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,238,,13,2024-10-01,2025-09-30
440153,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,86,238,,13,2024-10-01,2025-09-30
440153,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,238,,13,2024-10-01,2025-09-30
440153,H_STAR_RATING,Summary star rating,3,,,238,,13,2024-10-01,2025-09-30
440156,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,1383,,17,2024-10-01,2025-09-30
440156,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,1383,,17,2024-10-01,2025-09-30
440156,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,88,1383,,17,2024-10-01,2025-09-30
440156,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,1383,,17,2024-10-01,2025-09-30
440156,H_STAR_RATING,Summary star rating,3,,,1383,,17,2024-10-01,2025-09-30
440159,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,5,,2024-10-01,2025-09-30
440159,H_COMP_1_STAR_RATING,Nurse communication - star rating,,5,,,5,,2024-10-01,2025-09-30
440159,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,5,,2024-10-01,2025-09-30
440159,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,5,,,5,,2024-10-01,2025-09-30
440159,H_STAR_RATING,Summary star rating,,5,,,5,,2024-10-01,2025-09-30
440161,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,91,648,,23,2024-10-01,2025-09-30
440161,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,648,,23,2024-10-01,2025-09-30
440161,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,89,648,,23,2024-10-01,2025-09-30
440161,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,648,,23,2024-10-01,2025-09-30
440161,H_STAR_RATING,Summary star rating,3,,,648,,23,2024-10-01,2025-09-30
44016F,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,96,500,,43,2024-10-01,2025-09-30
44016F,H_COMP_1_STAR_RATING,Nurse communication - star rating,5,,,500,,43,2024-10-01,2025-09-30
44016F,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,95,500,,43,2024-10-01,2025-09-30
44016F,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,5,,,500,,43,2024-10-01,2025-09-30
44016F,H_STAR_RATING,Summary star rating,5,,,500,,43,2024-10-01,2025-09-30
440173,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,91,1528,,28,2024-10-01,2025-09-30
440173,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,1528,,28,2024-10-01,2025-09-30
440173,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,88,1528,,28,2024-10-01,2025-09-30
440173,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,1528,,28,2024-10-01,2025-09-30
440173,H_STAR_RATING,Summary star rating,3,,,1528,,28,2024-10-01,2025-09-30
440175,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,291,,19,2024-10-01,2025-09-30
440175,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,291,,19,2024-10-01,2025-09-30
440175,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,86,291,,19,2024-10-01,2025-09-30
440175,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,291,,19,2024-10-01,2025-09-30
440175,H_STAR_RATING,Summary star rating,3,,,291,,19,2024-10-01,2025-09-30
440176,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,382,,21,2024-10-01,2025-09-30
440176,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,382,,21,2024-10-01,2025-09-30
440176,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,87,382,,21,2024-10-01,2025-09-30
440176,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,382,,21,2024-10-01,2025-09-30
440176,H_STAR_RATING,Summary star rating,3,,,382,,21,2024-10-01,2025-09-30
44017F,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,"5, 24",,2024-10-01,2025-09-30
44017F,H_COMP_1_STAR_RATING,Nurse communication - star rating,,"5, 24",,,"5, 24",,2024-10-01,2025-09-30
44017F,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,"5, 24",,2024-10-01,2025-09-30
44017F,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,"5, 24",,,"5, 24",,2024-10-01,2025-09-30
44017F,H_STAR_RATING,Summary star rating,,"5, 24",,,"5, 24",,2024-10-01,2025-09-30
440183,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,84,949,,11,2024-10-01,2025-09-30
440183,H_COMP_1_STAR_RATING,Nurse communication - star rating,1,,,949,,11,2024-10-01,2025-09-30
440183,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,77,949,,11,2024-10-01,2025-09-30
440183,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,1,,,949,,11,2024-10-01,2025-09-30
440183,H_STAR_RATING,Summary star rating,1,,,949,,11,2024-10-01,2025-09-30
440184,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,93,1221,,21,2024-10-01,2025-09-30
440184,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,1221,,21,2024-10-01,2025-09-30
440184,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,90,1221,,21,2024-10-01,2025-09-30
440184,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,1221,,21,2024-10-01,2025-09-30
440184,H_STAR_RATING,Summary star rating,4,,,1221,,21,2024-10-01,2025-09-30
440185,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,90,574,,19,2024-10-01,2025-09-30
